time,field.model_name,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z,field.reference_frame
81296000000,human_drone,0.07999999999999959,0.8600000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
81346000000,human_drone,0.07999999999999959,0.8500000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
81384000000,human_drone,0.07999999999999959,0.8300000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
81440000000,human_drone,0.07999999999999959,0.8200000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
81468000000,human_drone,0.07999999999999959,0.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
81514000000,human_drone,0.07999999999999959,0.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
82048000000,human_drone,0.07999999999999959,0.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
82242000000,human_drone,0.07999999999999959,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
82422000000,human_drone,0.07999999999999959,0.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
82588000000,human_drone,0.07999999999999959,0.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
82884000000,human_drone,0.07999999999999959,0.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
86900000000,human_drone,0.07999999999999959,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
87434000000,human_drone,0.09999999999999958,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
87540000000,human_drone,0.12999999999999956,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
87578000000,human_drone,0.13999999999999957,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
87678000000,human_drone,0.1699999999999996,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
87714000000,human_drone,0.1799999999999996,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
87744000000,human_drone,0.1899999999999996,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
87782000000,human_drone,0.19999999999999962,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
87822000000,human_drone,0.20999999999999963,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
87876000000,human_drone,0.21999999999999964,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
87910000000,human_drone,0.22999999999999965,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
87940000000,human_drone,0.23999999999999966,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
87970000000,human_drone,0.24999999999999967,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
88002000000,human_drone,0.2599999999999997,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
88050000000,human_drone,0.2699999999999997,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
88096000000,human_drone,0.2799999999999997,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
88140000000,human_drone,0.2899999999999997,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
88930000000,human_drone,0.2799999999999997,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
89020000000,human_drone,0.2599999999999997,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
89060000000,human_drone,0.24999999999999967,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
89110000000,human_drone,0.23999999999999966,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
89154000000,human_drone,0.22999999999999965,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
89178000000,human_drone,0.21999999999999964,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
89244000000,human_drone,0.20999999999999963,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
89276000000,human_drone,0.19999999999999962,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
89342000000,human_drone,0.1799999999999996,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
89414000000,human_drone,0.1599999999999996,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
89444000000,human_drone,0.14999999999999958,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
89610000000,human_drone,0.11999999999999957,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
89644000000,human_drone,0.10999999999999957,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
89666000000,human_drone,0.09999999999999958,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
89746000000,human_drone,0.07999999999999959,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
89780000000,human_drone,0.06999999999999959,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
89908000000,human_drone,0.039999999999999584,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
90010000000,human_drone,0.01999999999999958,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
90060000000,human_drone,-4.198030811863873e-16,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
90120000000,human_drone,-0.02000000000000042,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
90186000000,human_drone,-0.030000000000000422,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
90218000000,human_drone,-0.040000000000000424,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
90246000000,human_drone,-0.050000000000000426,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
90286000000,human_drone,-0.06000000000000043,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
90336000000,human_drone,-0.07000000000000042,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
90390000000,human_drone,-0.08000000000000042,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
90422000000,human_drone,-0.09000000000000041,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
90454000000,human_drone,-0.10000000000000041,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
90492000000,human_drone,-0.1100000000000004,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
90524000000,human_drone,-0.1200000000000004,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
90536000000,human_drone,-0.1300000000000004,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
90674000000,human_drone,-0.1400000000000004,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
90900000000,human_drone,-0.1500000000000004,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
91390000000,human_drone,-0.16000000000000042,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
91460000000,human_drone,-0.18000000000000044,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
91478000000,human_drone,-0.19000000000000045,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
91578000000,human_drone,-0.21000000000000046,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
91622000000,human_drone,-0.22000000000000047,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
91658000000,human_drone,-0.23000000000000048,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
92224000000,human_drone,-0.2600000000000005,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
92274000000,human_drone,-0.2700000000000005,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
92808000000,human_drone,-0.2800000000000005,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
92832000000,human_drone,-0.29000000000000054,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
92882000000,human_drone,-0.30000000000000054,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
92938000000,human_drone,-0.31000000000000055,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
92984000000,human_drone,-0.32000000000000056,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
93002000000,human_drone,-0.33000000000000057,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
93040000000,human_drone,-0.3400000000000006,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
93456000000,human_drone,-0.3500000000000006,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
93652000000,human_drone,-0.3600000000000006,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
93852000000,human_drone,-0.3700000000000006,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
94056000000,human_drone,-0.3800000000000006,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
94324000000,human_drone,-0.3900000000000006,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
94658000000,human_drone,-0.40000000000000063,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
95750000000,human_drone,-0.41000000000000064,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
95934000000,human_drone,-0.41000000000000064,0.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
96188000000,human_drone,-0.41000000000000064,0.6799999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
96212000000,human_drone,-0.41000000000000064,0.6699999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
96578000000,human_drone,-0.41000000000000064,0.6599999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
96778000000,human_drone,-0.41000000000000064,0.6499999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
96972000000,human_drone,-0.41000000000000064,0.6399999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
97260000000,human_drone,-0.41000000000000064,0.6299999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
98414000000,human_drone,-0.41000000000000064,0.5999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
98690000000,human_drone,-0.41000000000000064,0.6099999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
102202000000,human_drone,-0.41000000000000064,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
102610000000,human_drone,-0.40000000000000063,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
102992000000,human_drone,-0.3900000000000006,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
103028000000,human_drone,-0.3800000000000006,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
103400000000,human_drone,-0.3700000000000006,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
104224000000,human_drone,-0.3800000000000006,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
104388000000,human_drone,-0.3900000000000006,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
104952000000,human_drone,-0.42000000000000065,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
105488000000,human_drone,-0.4500000000000007,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
105736000000,human_drone,-0.4600000000000007,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
106008000000,human_drone,-0.4700000000000007,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
106880000000,human_drone,-0.5000000000000007,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
107354000000,human_drone,-0.5200000000000007,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
108490000000,human_drone,-0.5400000000000007,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
108862000000,human_drone,-0.5500000000000007,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
109858000000,human_drone,-0.5700000000000007,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
110138000000,human_drone,-0.5800000000000007,0.6199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
112846000000,human_drone,-0.5900000000000007,0.6199999999999999,0.0,0.0,0.0,0.08715574274765817,0.9961946980917455,0.0,0.0,0.0,0.0,0.0,0.0,
115424000000,human_drone,-0.6200000000000008,0.6199999999999999,0.0,0.0,0.0,0.08715574274765817,0.9961946980917455,0.0,0.0,0.0,0.0,0.0,0.0,
116168000000,human_drone,-0.6400000000000008,0.6199999999999999,0.0,0.0,0.0,0.08715574274765817,0.9961946980917455,0.0,0.0,0.0,0.0,0.0,0.0,
116188000000,human_drone,-0.6500000000000008,0.6199999999999999,0.0,0.0,0.0,0.08715574274765817,0.9961946980917455,0.0,0.0,0.0,0.0,0.0,0.0,
116902000000,human_drone,-0.6600000000000008,0.6199999999999999,0.0,0.0,0.0,0.08715574274765817,0.9961946980917455,0.0,0.0,0.0,0.0,0.0,0.0,
117228000000,human_drone,-0.6700000000000008,0.6199999999999999,0.0,0.0,0.0,0.08715574274765817,0.9961946980917455,0.0,0.0,0.0,0.0,0.0,0.0,
119510000000,human_drone,-0.7000000000000008,0.6199999999999999,0.0,0.0,0.0,0.08715574274765817,0.9961946980917455,0.0,0.0,0.0,0.0,0.0,0.0,
120130000000,human_drone,-0.7100000000000009,0.6199999999999999,0.0,0.0,0.0,0.08715574274765817,0.9961946980917455,0.0,0.0,0.0,0.0,0.0,0.0,
120556000000,human_drone,-0.7100000000000009,0.6199999999999999,0.0,0.0,0.0,0.13052619222005157,0.9914448613738104,0.0,0.0,0.0,0.0,0.0,0.0,
121038000000,human_drone,-0.7100000000000009,0.6199999999999999,0.0,0.0,0.0,0.17364817766693033,0.984807753012208,0.0,0.0,0.0,0.0,0.0,0.0,
121452000000,human_drone,-0.7100000000000009,0.6199999999999999,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,0.0,0.0,0.0,0.0,0.0,0.0,
121964000000,human_drone,-0.7100000000000009,0.6199999999999999,0.0,0.0,0.0,0.3420201433256687,0.9396926207859084,0.0,0.0,0.0,0.0,0.0,0.0,
123058000000,human_drone,-0.7100000000000009,0.6199999999999999,0.0,0.0,0.0,0.3826834323650898,0.9238795325112867,0.0,0.0,0.0,0.0,0.0,0.0,
124600000000,human_drone,-0.7100000000000009,0.6199999999999999,0.0,0.0,0.0,0.4617486132350339,0.8870108331782217,0.0,0.0,0.0,0.0,0.0,0.0,
124860000000,human_drone,-0.7100000000000009,0.6199999999999999,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,
125810000000,human_drone,-0.7100000000000009,0.6199999999999999,0.0,0.0,0.0,0.5372996083468239,0.8433914458128857,0.0,0.0,0.0,0.0,0.0,0.0,
125830000000,human_drone,-0.7100000000000009,0.6199999999999999,0.0,0.0,0.0,0.573576436351046,0.8191520442889918,0.0,0.0,0.0,0.0,0.0,0.0,
128990000000,human_drone,-0.7100000000000009,0.6199999999999999,0.0,0.0,0.0,0.6427876096865393,0.766044443118978,0.0,0.0,0.0,0.0,0.0,0.0,
130068000000,human_drone,-0.7100000000000009,0.6199999999999999,0.0,0.0,0.0,0.6755902076156602,0.737277336810124,0.0,0.0,0.0,0.0,0.0,0.0,
131994000000,human_drone,-0.7100000000000009,0.6299999999999999,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
132376000000,human_drone,-0.7100000000000009,0.6399999999999999,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
133388000000,human_drone,-0.7100000000000009,0.6499999999999999,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
133608000000,human_drone,-0.7100000000000009,0.6399999999999999,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
134130000000,human_drone,-0.7100000000000009,0.6299999999999999,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
134182000000,human_drone,-0.7100000000000009,0.6199999999999999,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
134226000000,human_drone,-0.7100000000000009,0.6099999999999999,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
134272000000,human_drone,-0.7100000000000009,0.5999999999999999,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
134306000000,human_drone,-0.7100000000000009,0.5899999999999999,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
134330000000,human_drone,-0.7100000000000009,0.5799999999999998,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
134426000000,human_drone,-0.7100000000000009,0.5599999999999998,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
134434000000,human_drone,-0.7100000000000009,0.5499999999999998,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
134458000000,human_drone,-0.7100000000000009,0.5399999999999998,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
134538000000,human_drone,-0.7100000000000009,0.5299999999999998,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
134620000000,human_drone,-0.7100000000000009,0.5199999999999998,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
134668000000,human_drone,-0.7100000000000009,0.5099999999999998,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
134916000000,human_drone,-0.7100000000000009,0.4999999999999998,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
135424000000,human_drone,-0.7100000000000009,0.48999999999999977,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
135464000000,human_drone,-0.7100000000000009,0.47999999999999976,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
135508000000,human_drone,-0.7100000000000009,0.46999999999999975,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
135552000000,human_drone,-0.7100000000000009,0.45999999999999974,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
135584000000,human_drone,-0.7100000000000009,0.44999999999999973,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
135630000000,human_drone,-0.7100000000000009,0.4399999999999997,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
135716000000,human_drone,-0.7100000000000009,0.4199999999999997,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
135764000000,human_drone,-0.7100000000000009,0.4099999999999997,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
135830000000,human_drone,-0.7100000000000009,0.3999999999999997,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
135876000000,human_drone,-0.7100000000000009,0.3899999999999997,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
135896000000,human_drone,-0.7100000000000009,0.37999999999999967,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
135960000000,human_drone,-0.7100000000000009,0.35999999999999965,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
135978000000,human_drone,-0.7100000000000009,0.34999999999999964,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
135990000000,human_drone,-0.7100000000000009,0.33999999999999964,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
136118000000,human_drone,-0.7100000000000009,0.3199999999999996,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
136876000000,human_drone,-0.7100000000000009,0.2899999999999996,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
136932000000,human_drone,-0.7100000000000009,0.2799999999999996,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
136970000000,human_drone,-0.7100000000000009,0.2699999999999996,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
137052000000,human_drone,-0.7100000000000009,0.25999999999999956,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
137092000000,human_drone,-0.7100000000000009,0.24999999999999956,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
137100000000,human_drone,-0.7100000000000009,0.23999999999999955,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
137152000000,human_drone,-0.7100000000000009,0.22999999999999954,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
137168000000,human_drone,-0.7100000000000009,0.21999999999999953,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
137196000000,human_drone,-0.7100000000000009,0.20999999999999952,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
137262000000,human_drone,-0.7100000000000009,0.1899999999999995,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
137286000000,human_drone,-0.7100000000000009,0.1799999999999995,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
137306000000,human_drone,-0.7100000000000009,0.16999999999999948,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
138140000000,human_drone,-0.7100000000000009,0.14999999999999947,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
138398000000,human_drone,-0.7100000000000009,0.13999999999999946,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
138674000000,human_drone,-0.7100000000000009,0.12999999999999945,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
138918000000,human_drone,-0.7100000000000009,0.11999999999999945,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,
