,upper_arm_link_x,upper_arm_link_y,upper_arm_link_z,shoulder_link_x,shoulder_link_y,shoulder_link_z,forearm_link_x,forearm_link_y,forearm_link_z,wrist_1_link_x,wrist_1_link_y,wrist_1_link_z,wrist_2_link_x,wrist_2_link_y,wrist_2_link_z,wrist_3_link_x,wrist_3_link_y,wrist_3_link_z,distance
728,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.02357719860854087,0.0016676504526774644,0.51350123764285,0.3583286050197791,0.08407757925818984,0.3989135167069775,0.45272819247696877,0.07740055585096837,0.39725287034733275,0.45175062861805204,0.08398166718503187,0.3152222459287024,2.9528624274009486e-05
729,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.027153558698982144,0.0014271580862572361,0.5132882815519553,0.3544228173410217,0.09067262352911781,0.4027961952015531,0.44892822567400475,0.08570553426110636,0.4011596378332533,0.4478596255989214,0.09239812937153752,0.31913916926249114,2.9528624273112163e-05
730,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.0353034418201267,0.0011295485745814577,0.5126886815049337,0.3465936175932366,0.09811644583389548,0.41011206247585175,0.44118241252320944,0.09509003748807505,0.40855539095627424,0.4400530246225762,0.10197142847243058,0.326551360926706,2.9528624274030808e-05
731,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.04444591767897843,-0.00031672514395299537,0.5118284454143294,0.3362437824486051,0.11154887199734304,0.4205309898474196,0.4308811525580793,0.11222326558769773,0.41913963365733065,0.4296248282390854,0.11939324689499997,0.33716217933445947,2.952862427410434e-05
732,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.04937411403027727,-0.00245104570565998,0.5112741374194889,0.3283113793049098,0.12558254982047362,0.4292079961625317,0.4228372951198181,0.13027503599068824,0.4280020472020722,0.421423053769235,0.13770234985295093,0.3460500799883819,2.95286242741264e-05
733,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.054718193484297115,-0.005926415016259544,0.5105801633352911,0.3172894511333618,0.14415330011780378,0.44086519757255105,0.41138470418074163,0.15434456361192161,0.43994650157112825,0.409742582915275,0.1621218729745886,0.35803125941909114,2.9528624273183365e-05
734,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.057434779888538484,-0.008485513507992001,0.5101747266892306,0.30982718363802497,0.15610921514018392,0.44852239139001787,0.40345820208016825,0.1699424235260647,0.44781724513581855,0.40165844243252136,0.17794989897210067,0.36592749484805775,2.9528624274032556e-05
735,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.05945931102145273,-0.010735233018680276,0.5098421885218244,0.3034893587700723,0.16570899914295184,0.45590258309636206,0.3966322962247506,0.18252572855724908,0.4554407236803125,0.39473196599152865,0.1908028565124607,0.37358006220107853,2.9528624273164737e-05
736,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.061440939315105456,-0.012802012953011876,0.5094994803732665,0.2977438194917301,0.17353297547205981,0.4643401388202307,0.3904036651620001,0.19283985073565343,0.4641984775419273,0.3884721936984373,0.201509260710714,0.38237915984329474,2.9528624274070486e-05
737,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.06169353039200983,-0.014920408655387329,0.5093926132597278,0.29215989581008134,0.18295479492365554,0.4718833934118881,0.38415749235268004,0.2052041577650288,0.4720582749093595,0.38214285221761785,0.2141772082699004,0.39027370674541295,2.9528624273274875e-05
738,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.0590859424730023,-0.015570323393775398,0.5097436126898729,0.2905613028791377,0.18944492856027675,0.47115170571603987,0.38208660677185496,0.21356367030591333,0.47131766942599496,0.3799223441881163,0.2223394588344462,0.3895155209018205,2.9528624274031546e-05
739,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.053692376472216,-0.0154330972857596,0.5104711743042019,0.29063221881977136,0.19710750010112102,0.4652953783572901,0.38159898166981937,0.22325458093774586,0.4652685398376029,0.3792165528117291,0.23145912828584017,0.38341318304558214,2.9528624273239276e-05
740,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.04567529262552888,-0.01408954698095962,0.5114625073373694,0.29286727838961063,0.20456643799918697,0.45356369178108186,0.38331103560178925,0.2324658010988193,0.45314557698900354,0.38069607326679694,0.23971497589317314,0.3712071767313252,2.9528624273236945e-05
741,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.02941795335847304,-0.01002758574996098,0.5130210430567308,0.2978166568247468,0.21683247739691477,0.4280162982054482,0.3873968710277613,0.24736734418696224,0.42673972722970976,0.38443436936722564,0.25262699503883784,0.34466141306069376,2.9528624273144425e-05
742,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.020593374356129672,-0.007401445365820705,0.5135952514431645,0.2998194738159245,0.22374350948431687,0.4152011379322433,0.3888765540723713,0.2557514315647078,0.4134830342414224,0.3857690631791842,0.25998890274390235,0.33135096170971123,2.9528624273147762e-05
743,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.01058967124821906,-0.004034596536531409,0.5140078918352524,0.3017915820804104,0.23178421312852251,0.4018418248765165,0.3902158921710755,0.2654733064813768,0.3996489103655095,0.386978616996046,0.2686211739009178,0.3174728738332569,2.9528624273247146e-05
744,0.0,0.0,0.089159,0.0,0.0,0.089159,-0.00043117646170411235,-0.00017309753158963154,0.514158746028281,0.3038856166502117,0.23961336578999254,0.3889887558636777,0.39168702195616717,0.2748616135874084,0.38632478260718756,0.38835115872307263,0.27695816785026767,0.3041191472972347,2.9528624273146017e-05
745,0.0,0.0,0.089159,0.0,0.0,0.089159,0.012337891712295384,0.005261689321808594,0.5139472896850812,0.30627222443115726,0.24927595556481114,0.3731160753929134,0.3932841115403758,0.28638355218164957,0.3698633419247999,0.3898674851133397,0.2871874498545335,0.2876382216002324,2.9528624274034887e-05
746,0.0,0.0,0.089159,0.0,0.0,0.089159,0.024247885489006277,0.010912049847518902,0.5133263811332471,0.30796668624371915,0.25828462086277804,0.35813540778876357,0.39420954173786804,0.2970956887312124,0.35432838964760205,0.3907620448322399,0.29669073188328954,0.2721016253002376,0.22847942304710994
747,0.0,0.0,0.089159,0.0,0.0,0.089159,0.02665599254983124,0.012126952622887084,0.5131488525687444,0.30819893781007024,0.260127619328123,0.3550254062113224,0.3942782714055297,0.299288794420532,0.35110453983470097,0.39083057720730935,0.2986346104699771,0.26887938888881097,0.19186002738565344
748,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378524042,0.01214584057804267,0.5131459905550085,0.30820108872826035,0.2601564216260209,0.3549762369668784,0.3942778008041715,0.29932318096582333,0.35105359741949976,0.39083013962495117,0.29866506743566096,0.26882847644680236,0.12381922284559173
749,0.0,0.0,0.089159,0.0,0.0,0.089159,0.02669289037870753,0.012145840578145904,0.5131459905549941,0.3082010887282191,0.2601564216262635,0.35497623696668246,0.3942778008041047,0.299323180966118,0.3510535974192547,0.39083013962484575,0.29866506743593557,0.26882847644655905,0.05241172268665988
750,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707246,0.012145840578145762,0.5131459905549941,0.3082010887282189,0.26015642162626346,0.3549762369666828,0.3942778008041044,0.29932318096611776,0.351053597419255,0.39083013962484564,0.29866506743593557,0.26882847644655955,0.008442010390162312
751,0.0,0.0,0.089159,0.0,0.0,0.089159,0.02669289037870753,0.012145840578145904,0.5131459905549941,0.3082010887282191,0.2601564216262635,0.35497623696668246,0.39427780080410463,0.299323180966118,0.3510535974192548,0.39083013962484575,0.29866506743593557,0.2688284764465592,2.5447512897943174e-05
752,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707246,0.012145840578145762,0.5131459905549941,0.3082010887282189,0.26015642162626346,0.3549762369666828,0.3942778008041044,0.29932318096611776,0.351053597419255,0.39083013962484564,0.29866506743593557,0.2688284764465595,2.544746385887621e-05
753,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707246,0.012145840578145762,0.5131459905549941,0.3082010887282187,0.26015642162626335,0.35497623696668223,0.3942778008041042,0.29932318096611765,0.35105359741925435,0.39083013962484525,0.29866506743593524,0.2688284764465588,2.544746389344057e-05
754,0.0,0.0,0.089159,0.0,0.0,0.089159,0.02669289037870725,0.012145840578145736,0.5131459905549941,0.30820108872821905,0.2601564216262632,0.35497623696668273,0.39427780080410463,0.29932318096611743,0.3510535974192551,0.3908301396248458,0.2986650674359352,0.26882847644655966,2.5447463893401945e-05
755,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707246,0.012145840578145762,0.5131459905549941,0.3082010887282189,0.26015642162626346,0.3549762369666828,0.3942778008041044,0.29932318096611776,0.351053597419255,0.3908301396248457,0.2986650674359355,0.2688284764465595,2.544746389344057e-05
756,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707246,0.012145840578145762,0.5131459905549941,0.3082010887282189,0.26015642162626346,0.3549762369666828,0.39427780080410446,0.29932318096611776,0.3510535974192551,0.3908301396248457,0.29866506743593546,0.26882847644655966,2.544746389254038e-05
757,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707246,0.012145840578145762,0.5131459905549941,0.3082010887282187,0.26015642162626335,0.35497623696668223,0.3942778008041042,0.29932318096611765,0.35105359741925435,0.39083013962484525,0.2986650674359353,0.2688284764465588,2.5447463892445628e-05
758,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707534,0.012145840578145882,0.5131459905549941,0.3082010887282193,0.26015642162626323,0.3549762369666824,0.39427780080410485,0.2993231809661176,0.3510535974192546,0.39083013962484603,0.2986650674359352,0.268828476446559,2.5447463894288684e-05
759,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707246,0.012145840578145762,0.5131459905549941,0.3082010887282187,0.26015642162626335,0.35497623696668223,0.39427780080410424,0.29932318096611776,0.35105359741925446,0.39083013962484536,0.2986650674359353,0.2688284764465589,2.5447463892463128e-05
760,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707246,0.012145840578145762,0.5131459905549941,0.3082010887282187,0.26015642162626335,0.35497623696668223,0.39427780080410424,0.29932318096611776,0.35105359741925446,0.3908301396248453,0.2986650674359354,0.2688284764465589,2.5447463892488258e-05
761,0.0,0.0,0.089159,0.0,0.0,0.089159,0.02669289037870725,0.012145840578145736,0.5131459905549941,0.30820108872821883,0.26015642162626307,0.35497623696668223,0.39427780080410435,0.29932318096611726,0.3510535974192543,0.39083013962484536,0.2986650674359349,0.2688284764465587,2.54474638934213e-05
762,0.0,0.0,0.089159,0.0,0.0,0.089159,0.026692890378707246,0.012145840578145762,0.5131459905549941,0.3082010887282189,0.26015642162626346,0.3549762369666828,0.3942778008041044,0.29932318096611776,0.351053597419255,0.3908301396248457,0.2986650674359355,0.2688284764465595,2.5447463892463128e-05
763,0.0,0.0,0.089159,0.0,0.0,0.089159,0.02669289037870753,0.012145840578145904,0.5131459905549941,0.3082010887282189,0.26015642162626346,0.3549762369666819,0.3942778008041044,0.2993231809661178,0.35105359741925396,0.39083013962484553,0.29866506743593546,0.2688284764465585,2.544746389245731e-05
764,0.0,0.0,0.089159,0.0,0.0,0.089159,0.02669289037870725,0.012145840578145736,0.5131459905549941,0.30820108872821905,0.2601564216262632,0.35497623696668273,0.3942778008041046,0.2993231809661174,0.351053597419255,0.3908301396248458,0.2986650674359351,0.2688284764465595,2.5447463892463128e-05
765,0.0,0.0,0.089159,0.0,0.0,0.089159,0.02669289037870753,0.012145840578145904,0.5131459905549941,0.3082010887282189,0.26015642162626346,0.3549762369666819,0.3942778008041044,0.2993231809661178,0.35105359741925396,0.3908301396248455,0.2986650674359355,0.2688284764465585,2.5447463892488258e-05
